course_id,course_title,university,department,difficulty,rating,num_subscribers,num_reviews,num_lectures,content_duration,is_paid,price,description
584786,JavaScript HTML CSS Project make a Quiz Tutorial,NYU,Computer Science,All Levels,3.8,7130,39,24,2 hours,True,95.0,"A comprehensive all levels level course on JavaScript HTML CSS Project make a Quiz Tutorial. Includes 24 lectures spanning 2 hours of content. Trusted by 7,130 students worldwide."
584522,Voiceover Audio Secrets - Your Way to Top Audio Quality,University of Washington,Computer Science,Beginner,3.6,918,8,39,2.5 hours,True,195.0,A comprehensive beginner level course on Voiceover Audio Secrets - Your Way to Top Audio Quality. Includes 39 lectures spanning 2.5 hours of content. Trusted by 918 students worldwide.
56259,jQuery UI In Depth,University of Texas at Austin,Computer Science,All Levels,4.0,1520,21,52,10.5 hours,True,25.0,"A comprehensive all levels level course on jQuery UI In Depth. Includes 52 lectures spanning 10.5 hours of content. Trusted by 1,520 students worldwide."
402508,Codeless Website Development with Adobe Muse,Harvard University,Computer Science,All Levels,4.1,461,67,46,3.5 hours,True,50.0,A comprehensive all levels level course on Codeless Website Development with Adobe Muse. Includes 46 lectures spanning 3.5 hours of content. Trusted by 461 students worldwide.
1013380,Learn To Build A Google Map App Using Angular 2,Carnegie Mellon University,Computer Science,Beginner,3.7,116,12,7,1 hour,True,30.0,A comprehensive beginner level course on Learn To Build A Google Map App Using Angular 2. Includes 7 lectures spanning 1 hour of content. Trusted by 116 students worldwide.
961996,Learn Reactivex From Ground Up,UCLA,Computer Science,Intermediate,4.0,207,32,32,5 hours,True,40.0,A comprehensive intermediate level course on Learn Reactivex From Ground Up. Includes 32 lectures spanning 5 hours of content. Trusted by 207 students worldwide.
551962,Learn HTML in 59 Minutes - Your intro to front-end dev,Georgia Tech,Computer Science,Beginner,3.7,333,15,14,1 hour,True,35.0,A comprehensive beginner level course on Learn HTML in 59 Minutes - Your intro to front-end dev. Includes 14 lectures spanning 1 hour of content. Trusted by 333 students worldwide.
520870,WordPress Theme Customization 101 (for beginners),Cornell University,Computer Science,Beginner,3.7,305,40,9,2 hours,True,40.0,A comprehensive beginner level course on WordPress Theme Customization 101 (for beginners). Includes 9 lectures spanning 2 hours of content. Trusted by 305 students worldwide.
592352,Supercharging Development With Atom Text Editor,NYU,Computer Science,All Levels,3.7,644,42,28,1.5 hours,True,20.0,A comprehensive all levels level course on Supercharging Development With Atom Text Editor. Includes 28 lectures spanning 1.5 hours of content. Trusted by 644 students worldwide.
676554,Master WCF 4.0 From Scratch Using C#,Georgia Tech,Computer Science,All Levels,3.9,415,67,53,7 hours,True,50.0,A comprehensive all levels level course on Master WCF 4.0 From Scratch Using C#. Includes 53 lectures spanning 7 hours of content. Trusted by 415 students worldwide.
19422,Drupal 7 for Beginners,Stanford University,Computer Science,All Levels,3.8,926,102,37,2.5 hours,True,35.0,A comprehensive all levels level course on Drupal 7 for Beginners. Includes 37 lectures spanning 2.5 hours of content. Trusted by 926 students worldwide.
994362,Critical Web Dev Skills & Tools for the Non-Tech Hustler,Duke University,Computer Science,All Levels,3.6,3118,8,33,1.5 hours,False,0.0,"A comprehensive all levels level course on Critical Web Dev Skills & Tools for the Non-Tech Hustler. Includes 33 lectures spanning 1.5 hours of content. Trusted by 3,118 students worldwide."
593128,Install WordPress on Computer using XAMPP,University of Washington,Computer Science,Beginner,4.0,4290,150,15,37 mins,False,0.0,"A comprehensive beginner level course on Install WordPress on Computer using XAMPP. Includes 15 lectures spanning 37 mins of content. Trusted by 4,290 students worldwide."
1053406,Java Web Services Part 2,University of Washington,Computer Science,Intermediate,3.9,959,51,74,3 hours,True,20.0,A comprehensive intermediate level course on Java Web Services Part 2. Includes 74 lectures spanning 3 hours of content. Trusted by 959 students worldwide.
580466,Complete PHP Course With Bootstrap3 CMS System & Admin Panel,University of Washington,Computer Science,All Levels,3.8,55332,1225,144,20 hours,True,195.0,"A comprehensive all levels level course on Complete PHP Course With Bootstrap3 CMS System & Admin Panel. Includes 144 lectures spanning 20 hours of content. Trusted by 55,332 students worldwide."
857162,Learn To Create WordPress Themes By Building 10 Projects,NYU,Computer Science,All Levels,3.9,2273,384,91,16.5 hours,True,60.0,"A comprehensive all levels level course on Learn To Create WordPress Themes By Building 10 Projects. Includes 91 lectures spanning 16.5 hours of content. Trusted by 2,273 students worldwide."
1107524,The Complete NodeJS Course: Build a Full Business Rating App,Harvard University,Computer Science,All Levels,3.7,17784,260,61,12.5 hours,True,195.0,"A comprehensive all levels level course on The Complete NodeJS Course: Build a Full Business Rating App. Includes 61 lectures spanning 12.5 hours of content. Trusted by 17,784 students worldwide."
653846,Master the MEAN Stack - Learn By Example,University of Oxford,Computer Science,Intermediate,3.8,25799,382,42,4.5 hours,True,195.0,"A comprehensive intermediate level course on Master the MEAN Stack - Learn By Example. Includes 42 lectures spanning 4.5 hours of content. Trusted by 25,799 students worldwide."
1090788,First Web Application with Spring Boot,Johns Hopkins University,Computer Science,Beginner,3.9,2865,95,32,4 hours,True,40.0,"A comprehensive beginner level course on First Web Application with Spring Boot. Includes 32 lectures spanning 4 hours of content. Trusted by 2,865 students worldwide."
1210652,HTML5 and CSS3: Learn Web Design with HTML + CSS + Bootstrap,University of Pennsylvania,Computer Science,Beginner,3.7,346,28,74,8.5 hours,True,200.0,A comprehensive beginner level course on HTML5 and CSS3: Learn Web Design with HTML + CSS + Bootstrap. Includes 74 lectures spanning 8.5 hours of content. Trusted by 346 students worldwide.
306556,Backbone Tutorial: Learn Backbonejs from Scratch,University of Washington,Computer Science,All Levels,4.0,4957,634,60,5.5 hours,True,90.0,"A comprehensive all levels level course on Backbone Tutorial: Learn Backbonejs from Scratch. Includes 60 lectures spanning 5.5 hours of content. Trusted by 4,957 students worldwide."
420652,AngularJS Custom Directives with Dan Wahlin,University of Oxford,Computer Science,All Levels,3.8,4128,434,61,6 hours,True,75.0,"A comprehensive all levels level course on AngularJS Custom Directives with Dan Wahlin. Includes 61 lectures spanning 6 hours of content. Trusted by 4,128 students worldwide."
866460,Angular 2+ with Typescript - Essential Training,Johns Hopkins University,Computer Science,Beginner,3.5,29348,780,66,3 hours,True,195.0,"A comprehensive beginner level course on Angular 2+ with Typescript - Essential Training. Includes 66 lectures spanning 3 hours of content. Trusted by 29,348 students worldwide."
949282,Learn Angular 2 from Beginner to Advanced,UCLA,Computer Science,Beginner,3.6,32696,526,67,10 hours,True,195.0,"A comprehensive beginner level course on Learn Angular 2 from Beginner to Advanced. Includes 67 lectures spanning 10 hours of content. Trusted by 32,696 students worldwide."
994740,Create an eCommerce Wordpress Website 2016 - New Divi Theme!,Columbia University,Computer Science,Beginner,3.6,3503,123,41,4 hours,True,30.0,"A comprehensive beginner level course on Create an eCommerce Wordpress Website 2016 - New Divi Theme!. Includes 41 lectures spanning 4 hours of content. Trusted by 3,503 students worldwide."
926206,HTML5 and CSS3 : Landing Pages for Entrepreneurs 2016,Georgia Tech,Computer Science,All Levels,3.8,2354,16,45,4 hours,True,195.0,"A comprehensive all levels level course on HTML5 and CSS3 : Landing Pages for Entrepreneurs 2016. Includes 45 lectures spanning 4 hours of content. Trusted by 2,354 students worldwide."
1075662,Learning Docker and Kubernetes by Lab,University of Washington,Computer Science,All Levels,3.7,586,54,56,5 hours,True,30.0,A comprehensive all levels level course on Learning Docker and Kubernetes by Lab. Includes 56 lectures spanning 5 hours of content. Trusted by 586 students worldwide.
606756,Projects in ExpressJS - Learn ExpressJs building 10 projects,NYU,Computer Science,All Levels,3.9,1949,149,102,15.5 hours,True,50.0,"A comprehensive all levels level course on Projects in ExpressJS - Learn ExpressJs building 10 projects. Includes 102 lectures spanning 15.5 hours of content. Trusted by 1,949 students worldwide."
1013314,PHP For Beginners : Learn PHP From Scratch!,University of Washington,Computer Science,All Levels,3.7,1825,17,58,3.5 hours,True,100.0,"A comprehensive all levels level course on PHP For Beginners : Learn PHP From Scratch!. Includes 58 lectures spanning 3.5 hours of content. Trusted by 1,825 students worldwide."
859422,Bootstrap 4.0 New Features: Build Responsive Website,Duke University,Computer Science,All Levels,3.6,2296,28,14,1.5 hours,True,40.0,"A comprehensive all levels level course on Bootstrap 4.0 New Features: Build Responsive Website. Includes 14 lectures spanning 1.5 hours of content. Trusted by 2,296 students worldwide."
1035923,ASP.NET MVC 5 Project - CMS and Shopping Cart with Paypal,Princeton University,Computer Science,All Levels,3.9,550,97,70,9 hours,True,30.0,A comprehensive all levels level course on ASP.NET MVC 5 Project - CMS and Shopping Cart with Paypal. Includes 70 lectures spanning 9 hours of content. Trusted by 550 students worldwide.
1035940,Professional RESTful API Design using Python Flask,UCLA,Computer Science,Intermediate,3.6,578,25,36,4.5 hours,True,120.0,A comprehensive intermediate level course on Professional RESTful API Design using Python Flask. Includes 36 lectures spanning 4.5 hours of content. Trusted by 578 students worldwide.
30911,HTML5 APIs For JavaScript - A Course For Web Developers,University of Toronto,Computer Science,All Levels,3.6,7706,62,45,5 hours,True,50.0,"A comprehensive all levels level course on HTML5 APIs For JavaScript - A Course For Web Developers. Includes 45 lectures spanning 5 hours of content. Trusted by 7,706 students worldwide."
1063722,Learn Python Django - A Hands-On Course,Johns Hopkins University,Computer Science,Beginner,3.6,1339,21,18,2 hours,True,50.0,"A comprehensive beginner level course on Learn Python Django - A Hands-On Course. Includes 18 lectures spanning 2 hours of content. Trusted by 1,339 students worldwide."
125806,Comprehensive JavaScript Programming,Duke University,Computer Science,All Levels,3.8,6760,84,27,3 hours,True,20.0,"A comprehensive all levels level course on Comprehensive JavaScript Programming. Includes 27 lectures spanning 3 hours of content. Trusted by 6,760 students worldwide."
1101204,Security for your WordPress site,Stanford University,Computer Science,Beginner,3.7,1096,8,7,38 mins,True,85.0,"A comprehensive beginner level course on Security for your WordPress site. Includes 7 lectures spanning 38 mins of content. Trusted by 1,096 students worldwide."
76052,Try Django 1.9 | Build a Blog and Learn Python's #1 Library,Harvard University,Computer Science,All Levels,3.6,7407,172,147,20 hours,True,50.0,"A comprehensive all levels level course on Try Django 1.9 | Build a Blog and Learn Python's #1 Library. Includes 147 lectures spanning 20 hours of content. Trusted by 7,407 students worldwide."
886614,Accelerated ES6 JavaScript Training,University of Pennsylvania,Computer Science,Intermediate,3.9,5811,850,114,6 hours,True,110.0,"A comprehensive intermediate level course on Accelerated ES6 JavaScript Training. Includes 114 lectures spanning 6 hours of content. Trusted by 5,811 students worldwide."
1241254,AWS Serverless APIs & Apps - A Complete Introduction,University of Pennsylvania,Computer Science,All Levels,3.8,2145,166,136,8 hours,True,145.0,"A comprehensive all levels level course on AWS Serverless APIs & Apps - A Complete Introduction. Includes 136 lectures spanning 8 hours of content. Trusted by 2,145 students worldwide."
822444,Python and Django Full Stack Web Developer Bootcamp,Cornell University,Computer Science,All Levels,3.9,11832,1883,191,31.5 hours,True,200.0,"A comprehensive all levels level course on Python and Django Full Stack Web Developer Bootcamp. Includes 191 lectures spanning 31.5 hours of content. Trusted by 11,832 students worldwide."
904462,The Complete Elixir and Phoenix Bootcamp,Stanford University,Computer Science,All Levels,4.0,5279,1375,123,14.5 hours,True,50.0,"A comprehensive all levels level course on The Complete Elixir and Phoenix Bootcamp. Includes 123 lectures spanning 14.5 hours of content. Trusted by 5,279 students worldwide."
1144726,Build a Real-world App with ASP.NET Core and Angular 2 (4+),University of Oxford,Computer Science,Intermediate,4.0,5332,828,160,10.5 hours,True,190.0,"A comprehensive intermediate level course on Build a Real-world App with ASP.NET Core and Angular 2 (4+). Includes 160 lectures spanning 10.5 hours of content. Trusted by 5,332 students worldwide."
970600,REST APIs with Flask and Python,NYU,Computer Science,Intermediate,3.7,5151,737,115,12.5 hours,True,110.0,"A comprehensive intermediate level course on REST APIs with Flask and Python. Includes 115 lectures spanning 12.5 hours of content. Trusted by 5,151 students worldwide."
756150,Angular 4 (formerly Angular 2) - The Complete Guide,Duke University,Computer Science,All Levels,3.9,73783,19649,329,22 hours,True,190.0,"A comprehensive all levels level course on Angular 4 (formerly Angular 2) - The Complete Guide. Includes 329 lectures spanning 22 hours of content. Trusted by 73,783 students worldwide."
80940,Build Websites from Scratch with HTML & CSS,Harvard University,Computer Science,Beginner,3.6,51257,1955,77,8 hours,True,145.0,"A comprehensive beginner level course on Build Websites from Scratch with HTML & CSS. Includes 77 lectures spanning 8 hours of content. Trusted by 51,257 students worldwide."
405282,PHP for Beginners -Become a PHP Master - Project Included,NYU,Computer Science,All Levels,3.8,28880,4316,286,30.5 hours,True,200.0,"A comprehensive all levels level course on PHP for Beginners -Become a PHP Master - Project Included. Includes 286 lectures spanning 30.5 hours of content. Trusted by 28,880 students worldwide."
383204,The Professional Ruby on Rails Developer,University of Washington,Computer Science,All Levels,3.8,17334,676,96,17 hours,True,100.0,"A comprehensive all levels level course on The Professional Ruby on Rails Developer. Includes 96 lectures spanning 17 hours of content. Trusted by 17,334 students worldwide."
519442,The Complete Ruby on Rails Developer Course,University of Pennsylvania,Computer Science,All Levels,3.8,33677,3809,283,31.5 hours,True,195.0,"A comprehensive all levels level course on The Complete Ruby on Rails Developer Course. Includes 283 lectures spanning 31.5 hours of content. Trusted by 33,677 students worldwide."
714724,Docker Technologies for DevOps and Developers,Johns Hopkins University,Computer Science,All Levels,3.9,19210,3137,44,3 hours,True,30.0,"A comprehensive all levels level course on Docker Technologies for DevOps and Developers. Includes 44 lectures spanning 3 hours of content. Trusted by 19,210 students worldwide."
791414,JavaScript programming: JavaScript for beginners,Stanford University,Computer Science,Beginner,3.9,2215,223,74,5 hours,True,55.0,"A comprehensive beginner level course on JavaScript programming: JavaScript for beginners. Includes 74 lectures spanning 5 hours of content. Trusted by 2,215 students worldwide."
661774,JSON in Action: Build JSON-Based Applications,UCLA,Computer Science,All Levels,3.9,1322,171,37,3.5 hours,True,50.0,"A comprehensive all levels level course on JSON in Action: Build JSON-Based Applications. Includes 37 lectures spanning 3.5 hours of content. Trusted by 1,322 students worldwide."
597256,Learn Ruby Programming The Easy Way,Johns Hopkins University,Computer Science,All Levels,3.8,3485,22,19,2 hours,True,35.0,"A comprehensive all levels level course on Learn Ruby Programming The Easy Way. Includes 19 lectures spanning 2 hours of content. Trusted by 3,485 students worldwide."
380582,Learn OAuth 2.0 - Get started as an API Security Expert,NYU,Computer Science,All Levels,3.8,2185,283,45,3.5 hours,True,95.0,"A comprehensive all levels level course on Learn OAuth 2.0 - Get started as an API Security Expert. Includes 45 lectures spanning 3.5 hours of content. Trusted by 2,185 students worldwide."
572268,AngularJS For .Net Developers From Scratch,Georgia Tech,Computer Science,Intermediate,4.1,2494,303,40,4.5 hours,True,50.0,"A comprehensive intermediate level course on AngularJS For .Net Developers From Scratch. Includes 40 lectures spanning 4.5 hours of content. Trusted by 2,494 students worldwide."
704582,"Jekyll: make fast, secure static sites and blogs with Jekyll",Georgia Tech,Computer Science,Beginner,3.7,2091,86,29,2.5 hours,True,45.0,"A comprehensive beginner level course on Jekyll: make fast, secure static sites and blogs with Jekyll. Includes 29 lectures spanning 2.5 hours of content. Trusted by 2,091 students worldwide."
981600,HTML and CSS BootCamp for Beginners,UCLA,Computer Science,Beginner,3.5,1777,35,48,6.5 hours,True,30.0,"A comprehensive beginner level course on HTML and CSS BootCamp for Beginners. Includes 48 lectures spanning 6.5 hours of content. Trusted by 1,777 students worldwide."
537282,Hosting Django: Amazon Web Services (AWS) Fundamentals,Duke University,Computer Science,All Levels,3.7,2573,103,46,5.5 hours,True,45.0,"A comprehensive all levels level course on Hosting Django: Amazon Web Services (AWS) Fundamentals. Includes 46 lectures spanning 5.5 hours of content. Trusted by 2,573 students worldwide."
1204590,Angular Advanced MasterClass & FREE E-Book,Johns Hopkins University,Computer Science,Intermediate,3.6,228,9,72,6.5 hours,True,150.0,A comprehensive intermediate level course on Angular Advanced MasterClass & FREE E-Book. Includes 72 lectures spanning 6.5 hours of content. Trusted by 228 students worldwide.
128946,Learn Responsive Web Development from Scratch,Cornell University,Computer Science,All Levels,3.9,59639,2692,24,4.5 hours,False,0.0,"A comprehensive all levels level course on Learn Responsive Web Development from Scratch. Includes 24 lectures spanning 4.5 hours of content. Trusted by 59,639 students worldwide."
895040,Build WordPress Plugin to extend Beaver Builder,University of Washington,Computer Science,Intermediate,3.5,1705,26,17,2 hours,True,50.0,"A comprehensive intermediate level course on Build WordPress Plugin to extend Beaver Builder. Includes 17 lectures spanning 2 hours of content. Trusted by 1,705 students worldwide."
955194,Coding Made Easy: A Beginners Guide To JavaScript,Columbia University,Computer Science,Beginner,3.7,1950,33,16,1 hour,True,40.0,"A comprehensive beginner level course on Coding Made Easy: A Beginners Guide To JavaScript. Includes 16 lectures spanning 1 hour of content. Trusted by 1,950 students worldwide."
1000574,The Complete Developers Guide to MongoDB,University of Washington,Computer Science,All Levels,3.9,10945,1286,129,13.5 hours,True,150.0,"A comprehensive all levels level course on The Complete Developers Guide to MongoDB. Includes 129 lectures spanning 13.5 hours of content. Trusted by 10,945 students worldwide."
1200530,Electron for Desktop Apps: The Complete Developer's Guide,Columbia University,Computer Science,Beginner,3.6,2606,241,77,8 hours,True,50.0,"A comprehensive beginner level course on Electron for Desktop Apps: The Complete Developer's Guide. Includes 77 lectures spanning 8 hours of content. Trusted by 2,606 students worldwide."
995016,Vue JS 2 - The Complete Guide (incl. Vue Router & Vuex),UCLA,Computer Science,All Levels,4.2,17671,4675,329,18 hours,True,190.0,"A comprehensive all levels level course on Vue JS 2 - The Complete Guide (incl. Vue Router & Vuex). Includes 329 lectures spanning 18 hours of content. Trusted by 17,671 students worldwide."
1208638,"React JS, Angular & Vue JS - Quickstart & Comparison",Harvard University,Computer Science,Beginner,4.1,2273,288,142,8 hours,True,160.0,"A comprehensive beginner level course on React JS, Angular & Vue JS - Quickstart & Comparison. Includes 142 lectures spanning 8 hours of content. Trusted by 2,273 students worldwide."
851712,The Complete JavaScript Course: Build a Real-World Project,Carnegie Mellon University,Computer Science,All Levels,3.8,27801,4340,113,17.5 hours,True,195.0,"A comprehensive all levels level course on The Complete JavaScript Course: Build a Real-World Project. Includes 113 lectures spanning 17.5 hours of content. Trusted by 27,801 students worldwide."
833442,Angular (Angular 2 or 4) & NodeJS - The MEAN Stack Guide,Cornell University,Computer Science,All Levels,3.9,17297,3166,111,8.5 hours,True,150.0,"A comprehensive all levels level course on Angular (Angular 2 or 4) & NodeJS - The MEAN Stack Guide. Includes 111 lectures spanning 8.5 hours of content. Trusted by 17,297 students worldwide."
719002,Angular 2 with TypeScript for Beginners: The Pragmatic Guide,University of Oxford,Computer Science,All Levels,3.9,40070,8341,194,9.5 hours,True,150.0,"A comprehensive all levels level course on Angular 2 with TypeScript for Beginners: The Pragmatic Guide. Includes 194 lectures spanning 9.5 hours of content. Trusted by 40,070 students worldwide."
832862,Meteor and React for Realtime Apps,Carnegie Mellon University,Computer Science,All Levels,3.9,6527,1384,111,9 hours,True,140.0,"A comprehensive all levels level course on Meteor and React for Realtime Apps. Includes 111 lectures spanning 9 hours of content. Trusted by 6,527 students worldwide."
625204,The Web Developer Bootcamp,Georgia Tech,Computer Science,All Levels,4.0,121584,27445,342,43 hours,True,200.0,"A comprehensive all levels level course on The Web Developer Bootcamp. Includes 342 lectures spanning 43 hours of content. Trusted by 121,584 students worldwide."
164554,AngularJS JumpStart with Dan Wahlin,Stanford University,Computer Science,All Levels,3.9,17802,2144,113,10 hours,True,75.0,"A comprehensive all levels level course on AngularJS JumpStart with Dan Wahlin. Includes 113 lectures spanning 10 hours of content. Trusted by 17,802 students worldwide."
764164,The Complete Web Developer Course 2.0,University of Oxford,Computer Science,All Levels,4.0,114512,22412,304,30.5 hours,True,200.0,"A comprehensive all levels level course on The Complete Web Developer Course 2.0. Includes 304 lectures spanning 30.5 hours of content. Trusted by 114,512 students worldwide."
446134,Ultimate Web Designer & Developer Course: Build 23 Projects!,Stanford University,Computer Science,All Levels,3.9,33788,4434,246,32.5 hours,True,200.0,"A comprehensive all levels level course on Ultimate Web Designer & Developer Course: Build 23 Projects!. Includes 246 lectures spanning 32.5 hours of content. Trusted by 33,788 students worldwide."
701634,ExpressJS Fundamentals,University of Oxford,Computer Science,Beginner,3.8,21245,914,9,1 hour,False,0.0,"A comprehensive beginner level course on ExpressJS Fundamentals. Includes 9 lectures spanning 1 hour of content. Trusted by 21,245 students worldwide."
866696,REST WCF Service in ASP.NET,Cornell University,Computer Science,All Levels,3.9,7905,561,5,41 mins,False,0.0,"A comprehensive all levels level course on REST WCF Service in ASP.NET. Includes 5 lectures spanning 41 mins of content. Trusted by 7,905 students worldwide."
720356,Projects in Node.js - Learn by Example,Stanford University,Computer Science,All Levels,4.0,869,99,38,5 hours,True,195.0,A comprehensive all levels level course on Projects in Node.js - Learn by Example. Includes 38 lectures spanning 5 hours of content. Trusted by 869 students worldwide.
1107986,Building Data Visualizations with D3 and Angular 2,UCLA,Computer Science,Beginner,4.0,293,30,31,3.5 hours,True,125.0,A comprehensive beginner level course on Building Data Visualizations with D3 and Angular 2. Includes 31 lectures spanning 3.5 hours of content. Trusted by 293 students worldwide.
772618,Learn Object Oriented PHP By Building a Complete Website,Harvard University,Computer Science,All Levels,4.0,36322,2618,32,4.5 hours,False,0.0,"A comprehensive all levels level course on Learn Object Oriented PHP By Building a Complete Website. Includes 32 lectures spanning 4.5 hours of content. Trusted by 36,322 students worldwide."
542254,Web Programming Course : Asp.Net MVC,University of Oxford,Computer Science,All Levels,3.7,2760,76,26,3.5 hours,True,100.0,"A comprehensive all levels level course on Web Programming Course : Asp.Net MVC. Includes 26 lectures spanning 3.5 hours of content. Trusted by 2,760 students worldwide."
928040,Learn Spring Framework Practically - Hands On Recipies,UCLA,Computer Science,All Levels,3.6,522,50,48,5.5 hours,True,145.0,A comprehensive all levels level course on Learn Spring Framework Practically - Hands On Recipies. Includes 48 lectures spanning 5.5 hours of content. Trusted by 522 students worldwide.
369132,One-stop Ruby on Rails: Build Web Applications from Scratch,Johns Hopkins University,Computer Science,All Levels,3.7,1628,162,129,18.5 hours,True,145.0,"A comprehensive all levels level course on One-stop Ruby on Rails: Build Web Applications from Scratch. Includes 129 lectures spanning 18.5 hours of content. Trusted by 1,628 students worldwide."
777654,Learn what's new in PHP 7,NYU,Computer Science,Intermediate,3.7,12336,271,26,3.5 hours,False,0.0,"A comprehensive intermediate level course on Learn what's new in PHP 7. Includes 26 lectures spanning 3.5 hours of content. Trusted by 12,336 students worldwide."
1161118,Dive Into Docker: The Docker Course for Developers,Johns Hopkins University,Computer Science,Beginner,4.0,6437,313,22,1.5 hours,False,0.0,"A comprehensive beginner level course on Dive Into Docker: The Docker Course for Developers. Includes 22 lectures spanning 1.5 hours of content. Trusted by 6,437 students worldwide."
267286,"Basic Concepts of Web Development, HTTP and Java Servlets",Columbia University,Computer Science,Beginner,3.8,2797,59,10,1 hour,True,35.0,"A comprehensive beginner level course on Basic Concepts of Web Development, HTTP and Java Servlets. Includes 10 lectures spanning 1 hour of content. Trusted by 2,797 students worldwide."
1093608,The Most Comprehensive Web Development Course,UCLA,Computer Science,All Levels,4.0,333,22,353,42 hours,True,200.0,A comprehensive all levels level course on The Most Comprehensive Web Development Course. Includes 353 lectures spanning 42 hours of content. Trusted by 333 students worldwide.
289230,Learn and Understand AngularJS,Columbia University,Computer Science,All Levels,3.8,59361,11580,55,7 hours,True,175.0,"A comprehensive all levels level course on Learn and Understand AngularJS. Includes 55 lectures spanning 7 hours of content. Trusted by 59,361 students worldwide."
364426,JavaScript: Understanding the Weird Parts,Johns Hopkins University,Computer Science,All Levels,4.1,79612,16976,85,11.5 hours,True,175.0,"A comprehensive all levels level course on JavaScript: Understanding the Weird Parts. Includes 85 lectures spanning 11.5 hours of content. Trusted by 79,612 students worldwide."
1039062,Webpack 2: The Complete Developer's Guide,University of Oxford,Computer Science,All Levels,3.9,8964,1893,56,5.5 hours,True,75.0,"A comprehensive all levels level course on Webpack 2: The Complete Developer's Guide. Includes 56 lectures spanning 5.5 hours of content. Trusted by 8,964 students worldwide."
437398,Build Responsive Real World Websites with HTML5 and CSS3,Stanford University,Computer Science,All Levels,4.1,43977,7106,77,12 hours,True,195.0,"A comprehensive all levels level course on Build Responsive Real World Websites with HTML5 and CSS3. Includes 77 lectures spanning 12 hours of content. Trusted by 43,977 students worldwide."
861624,ES6 Javascript: The Complete Developer's Guide,Johns Hopkins University,Computer Science,Beginner,4.0,13010,2709,68,6.5 hours,True,80.0,"A comprehensive beginner level course on ES6 Javascript: The Complete Developer's Guide. Includes 68 lectures spanning 6.5 hours of content. Trusted by 13,010 students worldwide."
461160,Learn and Understand NodeJS,University of Oxford,Computer Science,All Levels,3.8,58208,11123,98,13 hours,True,195.0,"A comprehensive all levels level course on Learn and Understand NodeJS. Includes 98 lectures spanning 13 hours of content. Trusted by 58,208 students worldwide."
947098,Understanding TypeScript,UCLA,Computer Science,All Levels,4.2,9132,1560,137,7 hours,True,110.0,"A comprehensive all levels level course on Understanding TypeScript. Includes 137 lectures spanning 7 hours of content. Trusted by 9,132 students worldwide."
781532,Advanced React and Redux,University of Oxford,Computer Science,Intermediate,3.8,21998,3326,119,12 hours,True,140.0,"A comprehensive intermediate level course on Advanced React and Redux. Includes 119 lectures spanning 12 hours of content. Trusted by 21,998 students worldwide."
705264,Modern React with Redux,University of Pennsylvania,Computer Science,All Levels,4.1,50815,15117,150,26.5 hours,True,180.0,"A comprehensive all levels level course on Modern React with Redux. Includes 150 lectures spanning 26.5 hours of content. Trusted by 50,815 students worldwide."
1145430,Angular Styling & Animations (for Angular 2 and Angular 4),Stanford University,Computer Science,Intermediate,3.6,4138,307,107,6 hours,True,120.0,"A comprehensive intermediate level course on Angular Styling & Animations (for Angular 2 and Angular 4). Includes 107 lectures spanning 6 hours of content. Trusted by 4,138 students worldwide."
806922,The Complete ASP.NET MVC 5 Course,Cornell University,Computer Science,All Levels,4.1,20652,6357,138,7.5 hours,True,190.0,"A comprehensive all levels level course on The Complete ASP.NET MVC 5 Course. Includes 138 lectures spanning 7.5 hours of content. Trusted by 20,652 students worldwide."
1109926,GraphQL with React: The Complete Developers Guide,Cornell University,Computer Science,Intermediate,4.0,6412,987,114,13 hours,True,150.0,"A comprehensive intermediate level course on GraphQL with React: The Complete Developers Guide. Includes 114 lectures spanning 13 hours of content. Trusted by 6,412 students worldwide."
1134456,"Create a Simple Photo Gallery with Dropzonejs, Slick and PHP",University of Oxford,Computer Science,All Levels,3.8,2464,17,9,44 mins,False,0.0,"A comprehensive all levels level course on Create a Simple Photo Gallery with Dropzonejs, Slick and PHP. Includes 9 lectures spanning 44 mins of content. Trusted by 2,464 students worldwide."
552598,WordPress in under an hour - Create/manage your own website!,NYU,Computer Science,All Levels,3.9,6474,86,15,1 hour,False,0.0,"A comprehensive all levels level course on WordPress in under an hour - Create/manage your own website!. Includes 15 lectures spanning 1 hour of content. Trusted by 6,474 students worldwide."
56585,Twitter Bootstrap 2 for Beginners,University of Maryland,Computer Science,Beginner,3.8,2388,139,12,1 hour,True,20.0,"A comprehensive beginner level course on Twitter Bootstrap 2 for Beginners. Includes 12 lectures spanning 1 hour of content. Trusted by 2,388 students worldwide."
674040,Bootstrap Tutorial - Essentials From Basic to Advanced,University of Washington,Computer Science,All Levels,3.5,1494,23,62,7.5 hours,True,195.0,"A comprehensive all levels level course on Bootstrap Tutorial - Essentials From Basic to Advanced. Includes 62 lectures spanning 7.5 hours of content. Trusted by 1,494 students worldwide."
19260,Create an Engaging Website with Twitter Bootstrap 2.x,NYU,Computer Science,All Levels,3.6,1463,56,24,1 hour,True,20.0,"A comprehensive all levels level course on Create an Engaging Website with Twitter Bootstrap 2.x. Includes 24 lectures spanning 1 hour of content. Trusted by 1,463 students worldwide."
